crtr_ymd,stn_id,stn_nm,day_avg_tp,day_hghst_tp,day_lowst_tp
20221016,184,제주,20.4,23.1,18.3
20221017,184,제주,16.9,20.4,14.0
20221018,184,제주,14.7,17.8,13.1
20221019,184,제주,15.1,18.8,12.4
20221020,184,제주,15.9,20.2,11.5
20221021,184,제주,18.5,22.3,13.4
20221022,184,제주,20.0,24.3,17.5
20221023,184,제주,17.5,20.6,15.2
20221024,184,제주,15.4,17.8,13.1
20221025,184,제주,14.8,18.4,11.9
20221026,184,제주,17.6,20.6,13.8
20221027,184,제주,16.9,21.1,13.4
20221028,184,제주,16.5,20.8,12.5
20221029,184,제주,18.0,20.7,14.6
20221030,184,제주,17.6,20.0,15.7
20221031,184,제주,17.2,19.7,15.8
20221101,184,제주,17.5,21.5,14.5
20221102,184,제주,16.2,19.9,12.7
20221103,184,제주,15.9,20.5,11.3
20221104,184,제주,12.4,14.9,10.6
20221105,184,제주,12.7,16.2,10.8
20221106,184,제주,12.6,17.0,8.5
20221107,184,제주,13.7,18.3,9.5
20221108,184,제주,15.0,20.8,10.5
20221109,184,제주,16.5,21.4,12.1
20221110,184,제주,18.7,23.5,14.8
20221111,184,제주,20.4,24.0,18.1
20221112,184,제주,20.2,24.0,17.1
20221113,184,제주,14.9,21.2,12.9
20221114,184,제주,13.7,16.4,12.3
20221115,184,제주,13.1,16.7,10.2
20221116,184,제주,13.5,18.7,9.7
20221117,184,제주,14.2,18.2,11.4
20221118,184,제주,16.0,18.9,13.9
20221119,184,제주,17.1,19.9,14.9
20221120,184,제주,15.7,17.0,14.4
20221121,184,제주,16.2,20.0,13.9
20221122,184,제주,15.7,18.2,13.9
20221123,184,제주,14.2,16.2,10.9
20221124,184,제주,12.8,18.1,9.5
20221125,184,제주,15.1,21.6,9.2
20221126,184,제주,14.6,18.6,10.6
20221127,184,제주,14.3,19.8,8.8
20221128,184,제주,21.9,27.4,15.4
20221129,184,제주,14.1,21.0,8.7
20221130,184,제주,5.7,8.8,4.1
20221201,184,제주,5.5,7.0,4.0
20221202,184,제주,7.1,10.1,5.4
20221203,184,제주,10.4,12.3,5.9
20221204,184,제주,8.1,10.9,6.5
20221205,184,제주,5.8,7.8,4.6
20221206,184,제주,8.6,12.3,3.7
20221207,184,제주,10.2,14.1,6.4
20221208,184,제주,9.0,12.5,5.2
20221209,184,제주,11.2,14.6,8.1
20221210,184,제주,11.1,14.5,8.7
20221211,184,제주,9.1,10.7,5.7
20221212,184,제주,8.4,10.5,5.3
20221213,184,제주,9.6,12.0,7.4
20221214,184,제주,4.2,7.4,2.5
20221215,184,제주,7.0,11.0,2.4
20221216,184,제주,5.7,9.2,4.5
20221217,184,제주,3.4,5.7,0.3
20221218,184,제주,2.5,4.0,-0.3
20221219,184,제주,6.3,8.5,2.5
20221220,184,제주,8.3,12.1,4.1
20221221,184,제주,9.3,10.9,7.7
20221222,184,제주,3.4,7.7,0.4
20221223,184,제주,1.7,2.8,-0.4
20221224,184,제주,3.5,4.1,1.8
20221225,184,제주,5.7,7.8,3.9
20221226,184,제주,6.8,8.2,5.0
20221227,184,제주,6.5,8.1,5.6
20221228,184,제주,6.8,8.9,5.3
20221229,184,제주,6.0,7.7,4.9
20221230,184,제주,7.0,8.6,5.9
20221231,184,제주,7.0,9.8,5.4
20230101,184,제주,8.1,10.9,5.2
20230102,184,제주,5.2,7.8,3.7
20230103,184,제주,6.2,8.5,4.5
20230104,184,제주,6.2,9.9,4.1
20230105,184,제주,8.0,13.4,4.2
20230106,184,제주,9.2,12.3,5.6
20230107,184,제주,8.5,11.4,6.1
20230108,184,제주,8.6,14.6,3.8
20230109,184,제주,9.9,16.4,6.6
20230110,184,제주,8.8,15.3,3.6
20230111,184,제주,10.9,16.7,7.1
20230112,184,제주,13.1,17.7,7.4
20230113,184,제주,17.3,20.7,14.5
20230114,184,제주,10.9,14.5,8.9
20230115,184,제주,5.8,9.0,3.8
20230116,184,제주,3.4,4.0,2.9
20230117,184,제주,4.3,4.9,3.0
20230118,184,제주,6.1,7.9,4.7
20230119,184,제주,7.1,9.5,6.1
20230120,184,제주,6.2,9.8,2.3
20230121,184,제주,2.8,5.3,1.7
20230122,184,제주,7.0,9.5,2.0
20230123,184,제주,7.8,12.0,5.2
20230124,184,제주,-1.3,5.2,-3.4
20230125,184,제주,-0.7,1.8,-3.1
20230126,184,제주,5.8,9.6,0.4
20230127,184,제주,2.3,6.1,-0.1
20230128,184,제주,2.4,4.7,-0.7
20230129,184,제주,6.7,8.3,4.4
20230130,184,제주,6.2,9.5,2.5
20230131,184,제주,7.2,14.4,1.1
20230201,184,제주,8.8,13.5,4.3
20230202,184,제주,5.0,8.3,3.4
20230203,184,제주,4.8,6.6,3.6
20230204,184,제주,5.8,9.0,4.0
20230205,184,제주,5.9,10.5,1.8
20230206,184,제주,8.2,11.2,4.6
20230207,184,제주,10.1,14.7,6.7
20230208,184,제주,8.6,12.8,4.6
20230209,184,제주,9.6,13.5,6.8
20230210,184,제주,8.4,10.6,5.8
20230211,184,제주,9.2,13.0,4.8
20230212,184,제주,10.9,13.7,9.7
20230213,184,제주,9.0,10.5,7.2
20230214,184,제주,6.4,9.2,4.2
20230215,184,제주,5.4,6.9,3.5
20230216,184,제주,7.0,8.2,5.3
20230217,184,제주,9.6,12.8,4.5
20230218,184,제주,13.5,16.2,11.5
20230219,184,제주,8.0,13.6,4.2
20230220,184,제주,5.9,10.1,2.9
20230221,184,제주,3.5,6.6,1.1
20230222,184,제주,7.3,10.7,2.4
20230223,184,제주,7.3,8.7,6.5
20230224,184,제주,8.5,12.3,6.4
20230225,184,제주,4.8,7.2,3.4
20230226,184,제주,5.9,10.1,3.4
20230227,184,제주,7.8,13.7,2.2
20230228,184,제주,11.4,16.4,5.5
20230301,184,제주,10.9,13.7,7.5
20230302,184,제주,6.7,9.0,4.7
20230303,184,제주,7.6,11.7,2.4
20230304,184,제주,9.7,14.7,5.8
20230305,184,제주,11.0,16.0,6.2
20230306,184,제주,12.3,17.3,7.2
20230307,184,제주,14.6,22.4,8.8
20230308,184,제주,14.8,20.5,9.7
20230309,184,제주,14.5,20.8,10.1
20230310,184,제주,13.2,17.5,8.0
20230311,184,제주,14.1,20.6,10.0
20230312,184,제주,11.1,21.6,5.6
20230313,184,제주,6.7,10.4,4.1
20230314,184,제주,10.7,15.9,3.9
20230315,184,제주,15.0,20.6,8.7
20230316,184,제주,11.0,14.6,7.9
20230317,184,제주,11.5,14.7,9.6
20230318,184,제주,11.3,14.7,8.6
20230319,184,제주,10.2,13.8,7.5
20230320,184,제주,12.5,15.6,7.3
20230321,184,제주,15.1,16.8,13.3
20230322,184,제주,17.8,21.7,15.4
20230323,184,제주,13.9,16.4,11.7
20230324,184,제주,11.5,12.6,10.8
20230325,184,제주,12.9,14.0,12.0
20230326,184,제주,11.9,14.9,9.0
20230327,184,제주,10.7,14.3,8.0
20230328,184,제주,12.3,16.6,7.1
20230329,184,제주,13.4,16.2,10.3
20230330,184,제주,14.6,17.9,9.6
20230331,184,제주,16.5,20.4,13.7
20230401,184,제주,16.4,19.9,12.9
20230402,184,제주,16.4,19.2,13.3
20230403,184,제주,16.1,20.2,13.2
20230404,184,제주,18.3,20.4,15.0
20230405,184,제주,16.2,21.5,12.4
20230406,184,제주,11.8,13.9,9.5
20230407,184,제주,11.3,15.0,9.1
20230408,184,제주,11.5,15.4,7.7
20230409,184,제주,13.2,18.2,8.4
20230410,184,제주,14.1,17.9,9.1
20230411,184,제주,18.9,25.2,12.2
20230412,184,제주,14.5,19.4,10.6
20230413,184,제주,15.3,19.9,9.4
20230414,184,제주,15.5,16.8,14.1
20230415,184,제주,14.7,18.6,12.9
20230416,184,제주,14.0,17.4,11.0
20230417,184,제주,15.9,22.4,9.0
20230418,184,제주,23.3,28.6,15.8
20230419,184,제주,19.1,22.7,17.0
20230420,184,제주,18.5,22.1,15.3
20230421,184,제주,16.6,22.7,14.4
20230422,184,제주,15.9,18.2,14.2
20230423,184,제주,15.3,17.5,13.6
20230424,184,제주,14.0,14.9,13.0
20230425,184,제주,12.5,14.1,11.7
20230426,184,제주,12.9,17.6,9.6
20230427,184,제주,12.9,17.1,7.4
20230428,184,제주,18.1,23.6,10.7
20230429,184,제주,16.1,21.1,11.8
20230430,184,제주,15.7,21.2,10.0
20230501,184,제주,17.4,21.2,14.9
20230502,184,제주,18.4,24.5,13.6
20230503,184,제주,17.4,20.7,15.2
20230504,184,제주,18.6,23.4,15.9
20230505,184,제주,23.4,26.2,21.8
20230506,184,제주,18.3,22.7,15.7
20230507,184,제주,14.0,15.8,12.5
20230508,184,제주,14.8,17.9,11.4
20230509,184,제주,16.7,21.1,11.9
20230510,184,제주,19.0,23.0,13.9
20230511,184,제주,18.2,21.4,15.3
20230512,184,제주,17.5,20.5,14.5
20230513,184,제주,15.7,18.4,14.0
20230514,184,제주,17.2,21.4,13.2
20230515,184,제주,18.7,26.1,14.4
20230516,184,제주,20.7,26.2,15.2
20230517,184,제주,21.0,25.5,15.5
20230518,184,제주,18.6,21.7,17.1
20230519,184,제주,19.0,23.9,16.7
20230520,184,제주,19.3,23.2,17.0
20230521,184,제주,17.7,21.2,15.9
20230522,184,제주,17.1,21.1,15.0
20230523,184,제주,18.7,23.3,14.1
20230524,184,제주,18.2,21.1,15.2
20230525,184,제주,21.4,26.3,17.5
20230526,184,제주,22.1,26.7,18.0
20230527,184,제주,23.4,26.4,20.7
20230528,184,제주,24.2,26.9,21.3
20230529,184,제주,24.3,29.9,21.0
20230530,184,제주,21.0,23.6,19.6
20230531,184,제주,20.5,24.4,18.4
20230601,184,제주,20.7,25.0,19.6
20230602,184,제주,21.4,25.4,19.1
20230603,184,제주,21.3,24.6,17.7
20230604,184,제주,23.1,28.0,18.7
20230605,184,제주,20.1,22.5,17.2
20230606,184,제주,18.5,22.3,16.7
20230607,184,제주,19.8,23.4,15.8
20230608,184,제주,21.2,26.2,19.1
20230609,184,제주,22.3,26.5,18.6
20230610,184,제주,23.8,30.0,19.8
20230611,184,제주,21.9,25.3,19.5
20230612,184,제주,22.2,25.2,20.0
20230613,184,제주,21.5,25.0,19.9
20230614,184,제주,22.7,26.5,19.9
20230615,184,제주,22.3,26.1,19.2
20230616,184,제주,22.3,26.0,18.7
20230617,184,제주,23.0,27.1,19.3
20230618,184,제주,23.4,26.4,21.9
20230619,184,제주,24.4,29.9,19.4
20230620,184,제주,24.8,27.4,22.3
20230621,184,제주,22.3,23.8,21.5
20230622,184,제주,23.3,27.3,20.7
20230623,184,제주,23.5,26.0,20.8
20230624,184,제주,25.3,29.8,22.3
20230625,184,제주,23.0,25.4,21.4
20230626,184,제주,28.5,31.0,21.9
20230627,184,제주,27.3,29.3,25.8
20230628,184,제주,28.6,31.2,27.0
20230629,184,제주,28.1,31.4,25.2
20230630,184,제주,25.8,28.0,24.2
20230701,184,제주,25.4,28.4,23.5
20230702,184,제주,26.0,28.7,24.2
20230703,184,제주,25.1,26.7,24.0
20230704,184,제주,27.1,31.9,23.9
20230705,184,제주,26.6,30.4,23.6
20230706,184,제주,24.9,27.5,21.8
20230707,184,제주,27.1,31.5,24.0
20230708,184,제주,26.2,29.5,24.9
20230709,184,제주,29.5,33.0,25.4
20230710,184,제주,29.1,37.3,25.7
20230711,184,제주,30.2,33.6,25.5
20230712,184,제주,30.2,35.1,27.0
20230713,184,제주,29.7,32.5,26.3
20230714,184,제주,30.4,32.9,29.1
20230715,184,제주,30.8,33.5,28.4
20230716,184,제주,28.2,32.1,26.4
20230717,184,제주,27.8,31.4,26.0
20230718,184,제주,27.5,30.9,25.7
20230719,184,제주,25.4,27.8,24.0
20230720,184,제주,26.0,27.6,25.0
20230721,184,제주,27.6,30.5,24.8
20230722,184,제주,26.7,29.6,23.9
20230723,184,제주,29.3,31.8,27.3
20230724,184,제주,27.6,30.4,26.1
20230725,184,제주,27.4,29.5,25.7
20230726,184,제주,29.3,33.0,26.4
20230727,184,제주,30.0,34.0,26.4
20230728,184,제주,28.9,32.1,26.9
20230729,184,제주,30.5,34.9,28.0
20230730,184,제주,30.0,34.1,26.5
20230731,184,제주,29.7,32.7,27.0
20230801,184,제주,29.0,31.1,27.2
20230802,184,제주,30.2,33.8,27.6
